state,district,biometric_updates,demographic_updates,new_enrolments,total_updates,assi,district_type,stress_type,bio_ratio,demo_ratio,temporal_status,assi_trend,assi_acceleration,future_mbu_demand,mbu_risk_score,age_18_greater,anomaly_score,security_status,Recommended_Action,Priority,Preparedness_Index,District_Playbook
Assam,Biswanath,9548.0,11025.0,1329.0,20573.0,15.480060195635817,Maintenance-heavy Zone,Mixed Stress,0.46410343654304187,0.5358965634569581,Emerging Hotspot,3.8031891891891894,7.886029784536696,789,12.21376749435666,76,1,Normal,Maintain Routine Operations,Normal,82.1,Maintain Routine Operations
Assam,Bongaigaon,36608.0,39124.0,3175.0,75732.0,23.85259842519685,Maintenance-heavy Zone,Mixed Stress,0.48338879205619817,0.5166112079438018,Declining / Stable,-15.492969936228363,46.534863526206905,2324,55.43343874015748,225,1,Normal,Maintain Routine Operations,High,64.5,Maintain Routine Operations
Assam,Cachar,66145.0,58019.0,17514.0,124164.0,7.089414182939363,Maintenance-heavy Zone,Mixed Stress,0.5327228504236332,0.46727714957636673,Emerging Hotspot,2.433885349448372,5.969884161742964,11474,81.34393833504625,1527,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),Normal,76.4,PRE-EMPTIVE: Book School Premises for MBU Camps
Assam,Charaideo,8293.0,9913.0,1189.0,18206.0,15.312026913372582,Maintenance-heavy Zone,Mixed Stress,0.4555091728001758,0.5444908271998242,Emerging Hotspot,3.6599651203348444,5.595819037171811,659,10.090625735912532,194,1,Normal,Maintain Routine Operations,Normal,82.8,Maintain Routine Operations
Assam,Chirang,27087.0,13397.0,3348.0,40484.0,12.09199522102748,Maintenance-heavy Zone,Biometric-dominant Stress,0.6690791423772354,0.3309208576227646,Declining / Stable,-7.699442435201927,31.741732294497478,2013,24.341186379928317,264,1,Normal,Maintain Routine Operations,Normal,82.3,Deploy Iris Scanners (Biometric Failure)
Assam,Darrang,26265.0,28319.0,7595.0,54584.0,7.186833443054641,Maintenance-heavy Zone,Mixed Stress,0.4811849626264107,0.5188150373735894,Emerging Hotspot,0.9925095131688012,8.7907832208772,4390,31.550198815009875,1291,1,Normal,Maintain Routine Operations,Normal,81.3,Maintain Routine Operations
Assam,Dhemaji,20730.0,22349.0,6901.0,43079.0,6.242428633531373,Maintenance-heavy Zone,Mixed Stress,0.4812089417117389,0.5187910582882611,Declining / Stable,-11.499229691876751,36.09424381303112,3864,24.120744239965223,1191,1,Normal,Maintain Routine Operations,Normal,82.8,Maintain Routine Operations
Assam,Dhubri,59475.0,80799.0,12646.0,140274.0,11.092361220939427,Maintenance-heavy Zone,Mixed Stress,0.4239916164078874,0.5760083835921126,Declining / Stable,-3.47851838755304,18.278795016909108,8432,93.53078981496124,365,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),Normal,74.6,PRE-EMPTIVE: Book School Premises for MBU Camps
Assam,Dibrugarh,26735.0,26519.0,7062.0,53254.0,7.540923251203625,Maintenance-heavy Zone,Mixed Stress,0.5020280166748038,0.4979719833251962,Declining / Stable,-31.324429156908668,91.6114035380967,3895,29.371896063438122,1492,-1,Sentinel Alert: Audit Required,IMMEDIATE DISTRICT AUDIT (Suspicious Adult Enrolment),High,52.1,URGENT: IMMEDIATE SECURITY AUDIT & KIT DEPLOYMENT
Assam,Dima Hasao,25.0,280.0,250.0,305.0,1.22,Maintenance-heavy Zone,Demographic-dominant Stress,0.08196721311475409,0.9180327868852459,Emerging Hotspot,9.666666666666668,15.605722676214443,119,0.14518,28,1,Normal,Activate Mobile Document Centers,Normal,94.8,Setup Document Update Camp (Panchayat Level)
Assam,Goalpara,27624.0,40567.0,9898.0,68191.0,6.889371590220247,Maintenance-heavy Zone,Mixed Stress,0.4050974468771539,0.5949025531228461,Emerging Hotspot,2.3280614009943568,12.715883942588805,6881,47.40576591230552,797,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),Normal,78.5,PRE-EMPTIVE: Book School Premises for MBU Camps
Assam,Golaghat,20154.0,27924.0,11505.0,48078.0,4.178878748370273,Maintenance-heavy Zone,Mixed Stress,0.4191938100586547,0.5808061899413454,Early-warning District,2.1210617058341676,3.536355622492555,5537,23.138451629726205,1921,-1,Sentinel Alert: Audit Required,"IMMEDIATE DISTRICT AUDIT (Suspicious Adult Enrolment), Pre-position Biometric Kits (MBU Wave Incoming)",High,51.1,URGENT: IMMEDIATE SECURITY AUDIT & KIT DEPLOYMENT
Assam,Hailakandi,21123.0,21302.0,5578.0,42425.0,7.605772678379347,Maintenance-heavy Zone,Mixed Stress,0.4978903948143783,0.5021096051856216,Early-warning District,2.8537703070710863,4.628718820569125,3826,29.099686267479385,311,1,Normal,Maintain Routine Operations,Normal,82.2,Maintain Routine Operations
Assam,Hojai,29002.0,25308.0,7050.0,54310.0,7.70354609929078,Maintenance-heavy Zone,Mixed Stress,0.5340084698950469,0.46599153010495303,Declining / Stable,-6.996956691673402,28.383860851005878,5288,40.73635177304965,155,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),Normal,79.6,PRE-EMPTIVE: Book School Premises for MBU Camps
Assam,Jorhat,16279.0,19788.0,4887.0,36067.0,7.380192347043176,Maintenance-heavy Zone,Mixed Stress,0.451354423711426,0.548645576288574,Emerging Hotspot,1.7025889364872417,11.676917296801795,2905,21.439458768160424,860,1,Normal,Maintain Routine Operations,Normal,84.0,Maintain Routine Operations
Assam,Kamrup,43252.0,44584.0,13666.0,87836.0,6.427337918922874,Maintenance-heavy Zone,Mixed Stress,0.49241768750853865,0.5075823124914614,Declining / Stable,-23.354765139751553,70.16354790346607,9311,59.844943363090884,985,-1,Sentinel Alert: Audit Required,"IMMEDIATE DISTRICT AUDIT (Suspicious Adult Enrolment), Pre-position Biometric Kits (MBU Wave Incoming)",High,47.3,URGENT: IMMEDIATE SECURITY AUDIT & KIT DEPLOYMENT
Assam,Kamrup Metro,26762.0,26191.0,6046.0,52953.0,8.75835262983791,Maintenance-heavy Zone,Mixed Stress,0.5053915736596605,0.4946084263403395,Emerging Hotspot,1.911662184418454,8.404140606452465,2654,23.244667879589816,1337,1,Normal,Maintain Routine Operations,Normal,83.3,Maintain Routine Operations
Assam,Karbi Anglong,39206.0,31121.0,8107.0,70327.0,8.674848896015789,Maintenance-heavy Zone,Mixed Stress,0.55748147937492,0.44251852062507996,Emerging Hotspot,4.418568859376081,5.366839140461852,2918,25.31320907857407,1082,1,Normal,Maintain Routine Operations,Normal,82.9,Maintain Routine Operations
Assam,Karimganj,35646.0,41414.0,14833.0,77060.0,5.195172925234275,Maintenance-heavy Zone,Mixed Stress,0.46257461718141707,0.5374253828185829,Early-warning District,1.7234111109331711,4.02325390613985,9336,48.502134429987194,594,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),Normal,77.8,PRE-EMPTIVE: Book School Premises for MBU Camps
Assam,Kokrajhar,28859.0,22669.0,4609.0,51528.0,11.179865480581471,Maintenance-heavy Zone,Mixed Stress,0.5600644309889768,0.43993556901102315,Emerging Hotspot,0.18148242055442898,8.191384616915453,2519,28.162081145584725,518,1,Normal,Maintain Routine Operations,Normal,82.1,Maintain Routine Operations
Assam,Lakhimpur,29772.0,35412.0,7199.0,65184.0,9.054590915404917,Maintenance-heavy Zone,Mixed Stress,0.4567378497790869,0.5432621502209131,Declining / Stable,-14.456132448190406,44.63418676648346,4726,42.79199666620364,648,1,Normal,Maintain Routine Operations,Normal,79.3,Maintain Routine Operations
Assam,Majuli,3382.0,3281.0,515.0,6663.0,12.937864077669904,Maintenance-heavy Zone,Mixed Stress,0.5075791685426985,0.49242083145730153,Emerging Hotspot,4.499350649350649,5.193038486255098,347,4.489438834951456,11,1,Normal,Maintain Routine Operations,Normal,86.8,Maintain Routine Operations
Assam,Marigaon,33936.0,43810.0,10487.0,77746.0,7.413559645275103,Maintenance-heavy Zone,Mixed Stress,0.4364983407506495,0.5635016592493505,Declining / Stable,-0.6316819475705016,7.704618964141542,6735,49.93032421092782,824,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),Normal,78.4,PRE-EMPTIVE: Book School Premises for MBU Camps
Assam,Nagaon,117879.0,97377.0,12873.0,215256.0,16.721510137497088,Maintenance-heavy Zone,Mixed Stress,0.5476223659270821,0.4523776340729178,Declining / Stable,-62.40104429731758,172.55880519852957,9002,150.52703425774877,393,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,68.1,PRE-EMPTIVE: Book School Premises for MBU Camps
Assam,Nalbari,20251.0,20961.0,3881.0,41212.0,10.61891265137851,Maintenance-heavy Zone,Mixed Stress,0.4913860040764826,0.5086139959235174,Early-warning District,1.5415241979465535,4.673483999592082,2709,28.766634372584384,195,1,Normal,Maintain Routine Operations,Normal,82.2,Maintain Routine Operations
Assam,North Cachar Hills,4024.0,3599.0,1058.0,7623.0,7.205103969754253,Maintenance-heavy Zone,Mixed Stress,0.5278761642398005,0.4721238357601994,Emerging Hotspot,3.249901960784314,5.854998038752864,501,3.6097570888468806,137,1,Normal,Maintain Routine Operations,Normal,90.5,Maintain Routine Operations
Assam,Sibsagar,11380.0,13070.0,2737.0,24450.0,8.933138472780417,Maintenance-heavy Zone,Mixed Stress,0.465439672801636,0.534560327198364,Emerging Hotspot,6.285502802157131,11.05075925490543,1561,13.944629156010231,662,1,Normal,Maintain Routine Operations,Normal,85.5,Maintain Routine Operations
Assam,Sivasagar,0.0,0.0,422.0,0.0,0.0,Growth Zone,,,,Declining / Stable,0.0,,204,0.0,105,1,Normal,Flag as Resource Donor (Relocate Surplus Kits),Normal,95.7,Maintain Routine Operations
Assam,Sonitpur,30117.0,43576.0,9197.0,73693.0,8.012721539632489,Maintenance-heavy Zone,Mixed Stress,0.4086819643656792,0.5913180356343207,Declining / Stable,-19.704535134869793,55.20931135060982,5501,44.077981189518326,973,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),Normal,79.1,PRE-EMPTIVE: Book School Premises for MBU Camps
Assam,South Salmara Mankachar,4848.0,21047.0,1472.0,25895.0,17.59171195652174,Maintenance-heavy Zone,Demographic-dominant Stress,0.18721760957713846,0.8127823904228616,Emerging Hotspot,9.020199820504699,13.793134655247556,1062,18.682398097826088,46,1,Normal,Activate Mobile Document Centers,Normal,78.1,Setup Document Update Camp (Panchayat Level)
Assam,Sribhumi,357.0,5087.0,169.0,5444.0,32.21301775147929,Maintenance-heavy Zone,Demographic-dominant Stress,0.06557678177810433,0.9344232182218957,Emerging Hotspot,20.19613526570048,36.144672636014874,115,3.7044970414201184,11,1,Normal,Activate Mobile Document Centers,High,61.3,Setup Document Update Camp (Panchayat Level)
Assam,Tamulpur District,70.0,1268.0,55.0,1338.0,24.327272727272728,Maintenance-heavy Zone,Demographic-dominant Stress,0.052316890881913304,0.9476831091180867,Emerging Hotspot,11.777777777777777,20.47905654901766,22,0.5352,0,1,Normal,Activate Mobile Document Centers,Normal,72.1,Setup Document Update Camp (Panchayat Level)
Assam,Tinsukia,19249.0,35249.0,8384.0,54498.0,6.500238549618321,Maintenance-heavy Zone,Mixed Stress,0.3532056222246688,0.6467943777753312,Declining / Stable,-2.6126400812783257,11.32351193563192,3884,25.24692652671756,1633,1,Normal,Maintain Routine Operations,Normal,82.6,Maintain Routine Operations
Assam,Udalguri,22348.0,19780.0,4565.0,42128.0,9.228477546549836,Maintenance-heavy Zone,Mixed Stress,0.5304785415875427,0.4695214584124573,Declining / Stable,-12.49967504502388,39.13255242591165,2658,24.529293318729465,585,1,Normal,Maintain Routine Operations,Normal,83.0,Maintain Routine Operations
Assam,West Karbi Anglong,3392.0,1451.0,1884.0,4843.0,2.5705944798301488,Maintenance-heavy Zone,Biometric-dominant Stress,0.7003923188106546,0.29960768118934544,Emerging Hotspot,2.8593374741200823,5.751091167610653,390,1.002531847133758,507,1,Normal,Deploy 5+ Iris Scanners,Normal,92.6,Deploy Iris Scanners (Biometric Failure)
Bihar,Araria,155444.0,155315.0,15579.0,310759.0,19.947300853713333,Maintenance-heavy Zone,Mixed Stress,0.5002075563378695,0.49979244366213044,Emerging Hotspot,2.0949591130084833,36.0423112826757,9939,198.25622318505683,125,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,62.1,PRE-EMPTIVE: Book School Premises for MBU Camps
Bihar,Arwal,30704.0,27770.0,3866.0,58474.0,15.125193998965338,Maintenance-heavy Zone,Mixed Stress,0.5250880733317372,0.4749119266682628,Emerging Hotspot,0.3090205964569293,5.947293016888726,812,12.281657527159854,34,1,Normal,Maintain Routine Operations,Normal,82.4,Maintain Routine Operations
Bihar,Aurangabad,96430.0,105840.0,10170.0,202270.0,19.88888888888889,Maintenance-heavy Zone,Mixed Stress,0.4767390122114006,0.5232609877885994,Emerging Hotspot,2.080626971586972,5.049204225339336,3001,59.68655555555556,73,1,Normal,Maintain Routine Operations,High,69.3,Maintain Routine Operations
Bihar,Aurangabad(Bh),232.0,694.0,113.0,926.0,8.194690265486726,Maintenance-heavy Zone,Demographic-dominant Stress,0.2505399568034557,0.7494600431965442,Early-warning District,2.0885780885780885,2.39440320953509,49,0.40153982300884955,0,1,Normal,Maintain Routine Operations,Normal,92.5,Setup Document Update Camp (Panchayat Level)
Bihar,Banka,98227.0,98120.0,11074.0,196347.0,17.730449702004695,Maintenance-heavy Zone,Mixed Stress,0.5002724767885427,0.49972752321145725,Emerging Hotspot,0.9216013076679112,9.838775425297568,6198,109.89332725302509,79,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,68.4,PRE-EMPTIVE: Book School Premises for MBU Camps
Bihar,Begusarai,147208.0,132990.0,13209.0,280198.0,21.21265803618745,Maintenance-heavy Zone,Mixed Stress,0.5253713445492116,0.47462865545078836,Declining / Stable,-1.6583777117407705,7.036925389736022,8106,171.94980604133545,58,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,60.6,PRE-EMPTIVE: Book School Premises for MBU Camps
Bihar,Bhabua,33.0,132.0,31.0,165.0,5.32258064516129,Maintenance-heavy Zone,Demographic-dominant Stress,0.2,0.8,Early-warning District,0.9555555555555557,2.202149709009792,14,0.07451612903225806,0,1,Normal,Maintain Routine Operations,Normal,94.7,Setup Document Update Camp (Panchayat Level)
Bihar,Bhagalpur,148314.0,155026.0,21062.0,303340.0,14.402241002753774,Maintenance-heavy Zone,Mixed Stress,0.4889365068899585,0.5110634931100415,Declining / Stable,-116.51911447279569,328.2626866148318,10456,150.58983192479346,377,-1,Sentinel Alert: Audit Required,"IMMEDIATE DISTRICT AUDIT (Suspicious Adult Enrolment), Pre-position Biometric Kits (MBU Wave Incoming)",High,40.4,URGENT: IMMEDIATE SECURITY AUDIT & KIT DEPLOYMENT
Bihar,Bhojpur,96996.0,142341.0,13357.0,239337.0,17.91846971625365,Maintenance-heavy Zone,Mixed Stress,0.4052695571516314,0.5947304428483686,Declining / Stable,-0.34961151015960734,5.8319540056664865,3136,56.19232103017145,106,1,Normal,Maintain Routine Operations,Normal,73.0,Maintain Routine Operations
Bihar,Buxar,57028.0,73902.0,7240.0,130930.0,18.084254143646408,Maintenance-heavy Zone,Mixed Stress,0.43556098678683264,0.5644390132131674,Early-warning District,3.4716034080984013,3.0849002073681326,2528,45.71699447513812,64,1,Normal,Maintain Routine Operations,Normal,73.8,Maintain Routine Operations
Bihar,Darbhanga,210380.0,153928.0,15765.0,364308.0,23.108658420551855,Maintenance-heavy Zone,Mixed Stress,0.5774783974000022,0.4225216025999978,Declining / Stable,-5.802280550774528,20.539135434123576,10017,231.4794313986679,71,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,57.0,PRE-EMPTIVE: Book School Premises for MBU Camps
Bihar,East Champaran,212134.0,248028.0,29323.0,460162.0,15.69286907888006,Maintenance-heavy Zone,Mixed Stress,0.46099851791325663,0.5390014820867434,Early-warning District,2.230741580212393,3.8020879384893544,10147,159.23554254339598,805,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,69.1,PRE-EMPTIVE: Book School Premises for MBU Camps
Bihar,Gaya,185172.0,195174.0,27401.0,380346.0,13.880734279770811,Maintenance-heavy Zone,Mixed Stress,0.4868514457888344,0.5131485542111657,Declining / Stable,-0.6058859301568023,5.167468121323498,6722,93.30629582861938,435,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),Normal,73.1,PRE-EMPTIVE: Book School Premises for MBU Camps
Bihar,Gopalganj,103484.0,105867.0,15148.0,209351.0,13.82037232637972,Maintenance-heavy Zone,Mixed Stress,0.49430860134415405,0.5056913986558459,Early-warning District,0.6658908279213546,4.982668469308356,5303,73.28943444679166,196,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),Normal,74.7,PRE-EMPTIVE: Book School Premises for MBU Camps
Bihar,Jamui,82157.0,66920.0,10382.0,149077.0,14.359179348873049,Maintenance-heavy Zone,Mixed Stress,0.5511044627943948,0.44889553720560516,Emerging Hotspot,2.5833425508792915,7.689217268805995,5193,74.56721835869774,160,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),Normal,74.0,PRE-EMPTIVE: Book School Premises for MBU Camps
Bihar,Jehanabad,37430.0,46361.0,4883.0,83791.0,17.159737866065942,Maintenance-heavy Zone,Mixed Stress,0.44670668687567877,0.5532933131243212,Emerging Hotspot,0.7134823359769289,5.34598514585851,915,15.701160147450336,141,1,Normal,Maintain Routine Operations,Normal,79.2,Maintain Routine Operations
Bihar,Kaimur (Bhabua),78157.0,67018.0,7825.0,145175.0,18.552715654952078,Maintenance-heavy Zone,Mixed Stress,0.5383640433959015,0.4616359566040985,Declining / Stable,-0.916966116055361,9.619240726165383,3033,56.27038658146965,85,1,Normal,Maintain Routine Operations,Normal,71.6,Maintain Routine Operations
Bihar,Katihar,217280.0,180294.0,16350.0,397574.0,24.31645259938838,Maintenance-heavy Zone,Mixed Stress,0.5465146111164211,0.4534853888835789,Declining / Stable,-4.5858237239653175,12.081396916515585,11332,275.5540408562691,115,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,54.8,PRE-EMPTIVE: Book School Premises for MBU Camps
Bihar,Khagaria,79904.0,75624.0,8196.0,155528.0,18.97608589555881,Maintenance-heavy Zone,Mixed Stress,0.5137595802685047,0.4862404197314953,Early-warning District,1.591072889288009,3.390319054132664,4348,82.5080214738897,69,1,Normal,Maintain Routine Operations,High,68.4,Maintain Routine Operations
Bihar,Kishanganj,141279.0,145141.0,8764.0,286420.0,32.6814240073026,Maintenance-heavy Zone,Mixed Stress,0.4932581523636618,0.5067418476363382,Emerging Hotspot,1.772282562028855,14.339635430439056,6957,227.36466681880418,25,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,46.5,PRE-EMPTIVE: Book School Premises for MBU Camps
Bihar,Lakhisarai,49497.0,48883.0,6155.0,98380.0,15.983753046303818,Maintenance-heavy Zone,Mixed Stress,0.5031205529579182,0.4968794470420817,Emerging Hotspot,2.9763955801175532,6.469502004677108,2664,42.58071811535337,68,1,Normal,Maintain Routine Operations,Normal,76.6,Maintain Routine Operations
Bihar,Madhepura,117237.0,91861.0,9027.0,209098.0,23.16362025036003,Maintenance-heavy Zone,Mixed Stress,0.5606796812977647,0.4393203187022353,Early-warning District,1.4431226311766696,2.0831070335897413,4571,105.88090816439569,39,1,Normal,Maintain Routine Operations,High,61.1,Maintain Routine Operations
Bihar,Madhubani,238135.0,181691.0,25930.0,419826.0,16.190744311608174,Maintenance-heavy Zone,Mixed Stress,0.5672230876601259,0.43277691233987414,Declining / Stable,-29.01361050261653,72.81846252527531,12598,203.97099683763977,798,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,67.6,PRE-EMPTIVE: Book School Premises for MBU Camps
Bihar,Monghyr,99.0,282.0,49.0,381.0,7.775510204081633,Maintenance-heavy Zone,Demographic-dominant Stress,0.25984251968503935,0.7401574803149606,Emerging Hotspot,4.083333333333333,9.269548514516401,29,0.22548979591836735,0,1,Normal,Activate Mobile Document Centers,Normal,93.1,Setup Document Update Camp (Panchayat Level)
